PUBCHEM.COMPOUND:5892	NCBIGene:1728
PUBCHEM.COMPOUND:445638	NCBIGene:1555
PUBCHEM.COMPOUND:16500	NCBIGene:11164
PUBCHEM.COMPOUND:6287	NCBIGene:10197
PUBCHEM.COMPOUND:753	NCBIGene:8613
PUBCHEM.COMPOUND:444795	NCBIGene:1044
PUBCHEM.COMPOUND:1117	NCBIGene:6564
PUBCHEM.COMPOUND:175	NCBIGene:8854
PUBCHEM.COMPOUND:1076	NCBIGene:5232
PUBCHEM.COMPOUND:87642	NCBIGene:50640
PUBCHEM.COMPOUND:6031	NCBIGene:6400
PUBCHEM.COMPOUND:5962	NCBIGene:9584
PUBCHEM.COMPOUND:87642	NCBIGene:3304
PUBCHEM.COMPOUND:985	NCBIGene:2182
PUBCHEM.COMPOUND:5280343	NCBIGene:6347
PUBCHEM.COMPOUND:5957	NCBIGene:51727
PUBCHEM.COMPOUND:5957	NCBIGene:10079
PUBCHEM.COMPOUND:6131	NCBIGene:64960
PUBCHEM.COMPOUND:177	NCBIGene:6647
PUBCHEM.COMPOUND:1103	NCBIGene:57165
PUBCHEM.COMPOUND:586	NCBIGene:8986
PUBCHEM.COMPOUND:87642	NCBIGene:7477
PUBCHEM.COMPOUND:1117	NCBIGene:3034
PUBCHEM.COMPOUND:6022	NCBIGene:2254
PUBCHEM.COMPOUND:783	NCBIGene:51573
PUBCHEM.COMPOUND:13804	NCBIGene:126626
PUBCHEM.COMPOUND:60961	NCBIGene:100526794
PUBCHEM.COMPOUND:1117	NCBIGene:5518
PUBCHEM.COMPOUND:5957	NCBIGene:7172
PUBCHEM.COMPOUND:673	NCBIGene:1833
PUBCHEM.COMPOUND:18950	NCBIGene:920
PUBCHEM.COMPOUND:13711	NCBIGene:1969
PUBCHEM.COMPOUND:5884	NCBIGene:25796
PUBCHEM.COMPOUND:5951	NCBIGene:3107
PUBCHEM.COMPOUND:444795	NCBIGene:199974
PUBCHEM.COMPOUND:753	NCBIGene:2196
PUBCHEM.COMPOUND:99	NCBIGene:3032
PUBCHEM.COMPOUND:70807	NCBIGene:3421
PUBCHEM.COMPOUND:5793	NCBIGene:3952
PUBCHEM.COMPOUND:5892	NCBIGene:130589
PUBCHEM.COMPOUND:5957	NCBIGene:4633
PUBCHEM.COMPOUND:33032	NCBIGene:346562
PUBCHEM.COMPOUND:187	NCBIGene:2826
PUBCHEM.COMPOUND:175	NCBIGene:2864
PUBCHEM.COMPOUND:6305	NCBIGene:7453
PUBCHEM.COMPOUND:175	NCBIGene:55651
PUBCHEM.COMPOUND:6022	NCBIGene:6832
PUBCHEM.COMPOUND:175	NCBIGene:253175
PUBCHEM.COMPOUND:145068	NCBIGene:155
PUBCHEM.COMPOUND:6022	NCBIGene:93974
PUBCHEM.COMPOUND:1117	NCBIGene:51028
PUBCHEM.COMPOUND:6022	NCBIGene:340273
PUBCHEM.COMPOUND:1117	NCBIGene:2042
PUBCHEM.COMPOUND:6022	NCBIGene:10694
PUBCHEM.COMPOUND:6322	NCBIGene:148
PUBCHEM.COMPOUND:9750	NCBIGene:5009
PUBCHEM.COMPOUND:753	NCBIGene:6815
PUBCHEM.COMPOUND:441	NCBIGene:112
PUBCHEM.COMPOUND:784	NCBIGene:653361
PUBCHEM.COMPOUND:827	NCBIGene:4295
PUBCHEM.COMPOUND:107	NCBIGene:84706
PUBCHEM.COMPOUND:753	NCBIGene:29126
PUBCHEM.COMPOUND:5957	NCBIGene:4793
PUBCHEM.COMPOUND:1117	NCBIGene:344758
PUBCHEM.COMPOUND:1117	NCBIGene:5144
PUBCHEM.COMPOUND:5280863	NCBIGene:239
PUBCHEM.COMPOUND:863	NCBIGene:593
PUBCHEM.COMPOUND:783	NCBIGene:6385
PUBCHEM.COMPOUND:1117	NCBIGene:1511
PUBCHEM.COMPOUND:5202	NCBIGene:186
PUBCHEM.COMPOUND:6274	NCBIGene:5705
PUBCHEM.COMPOUND:174	NCBIGene:4868
PUBCHEM.COMPOUND:5957	NCBIGene:4145
PUBCHEM.COMPOUND:643976	NCBIGene:4695
PUBCHEM.COMPOUND:5997	NCBIGene:29881
PUBCHEM.COMPOUND:60961	NCBIGene:3358
PUBCHEM.COMPOUND:753	NCBIGene:6734
PUBCHEM.COMPOUND:5950	NCBIGene:348
PUBCHEM.COMPOUND:1117	NCBIGene:1719
PUBCHEM.COMPOUND:5280445	NCBIGene:7157
PUBCHEM.COMPOUND:64968	NCBIGene:57804
PUBCHEM.COMPOUND:1110	NCBIGene:6830
PUBCHEM.COMPOUND:597	NCBIGene:139596
PUBCHEM.COMPOUND:977	NCBIGene:1593
PUBCHEM.COMPOUND:783	NCBIGene:7018
PUBCHEM.COMPOUND:6022	NCBIGene:79646
PUBCHEM.COMPOUND:5950	NCBIGene:5689
PUBCHEM.COMPOUND:5780	NCBIGene:4057
PUBCHEM.COMPOUND:6083	NCBIGene:390928
PUBCHEM.COMPOUND:190	NCBIGene:160622
PUBCHEM.COMPOUND:643976	NCBIGene:3785
PUBCHEM.COMPOUND:264	NCBIGene:794
PUBCHEM.COMPOUND:943	NCBIGene:1387
PUBCHEM.COMPOUND:47	NCBIGene:1738
PUBCHEM.COMPOUND:5960	NCBIGene:2898
PUBCHEM.COMPOUND:875	NCBIGene:79012
PUBCHEM.COMPOUND:753	NCBIGene:6749
PUBCHEM.COMPOUND:753	NCBIGene:7296
PUBCHEM.COMPOUND:1060	NCBIGene:9119
PUBCHEM.COMPOUND:283	NCBIGene:1910
PUBCHEM.COMPOUND:283	NCBIGene:590
PUBCHEM.COMPOUND:6134	NCBIGene:213
PUBCHEM.COMPOUND:681	NCBIGene:2693
PUBCHEM.COMPOUND:5962	NCBIGene:283471
PUBCHEM.COMPOUND:175	NCBIGene:84656
PUBCHEM.COMPOUND:145742	NCBIGene:5480
PUBCHEM.COMPOUND:175	NCBIGene:139741
PUBCHEM.COMPOUND:444795	NCBIGene:360
PUBCHEM.COMPOUND:5280961	NCBIGene:718
PUBCHEM.COMPOUND:668	NCBIGene:6470
PUBCHEM.COMPOUND:6022	NCBIGene:11116
PUBCHEM.COMPOUND:673	NCBIGene:344657
PUBCHEM.COMPOUND:5957	NCBIGene:8829
PUBCHEM.COMPOUND:107689	NCBIGene:6123
PUBCHEM.COMPOUND:525	NCBIGene:767
PUBCHEM.COMPOUND:89	NCBIGene:23498
PUBCHEM.COMPOUND:8955	NCBIGene:113612
PUBCHEM.COMPOUND:444718	NCBIGene:6173
PUBCHEM.COMPOUND:783	NCBIGene:2744
PUBCHEM.COMPOUND:5957	NCBIGene:1965
PUBCHEM.COMPOUND:311	NCBIGene:8720
PUBCHEM.COMPOUND:5280961	NCBIGene:5979
PUBCHEM.COMPOUND:25701	NCBIGene:219
PUBCHEM.COMPOUND:6288	NCBIGene:113675
PUBCHEM.COMPOUND:222	NCBIGene:6224
PUBCHEM.COMPOUND:312	NCBIGene:51050
PUBCHEM.COMPOUND:13804	NCBIGene:65124
PUBCHEM.COMPOUND:5280934	NCBIGene:23097
PUBCHEM.COMPOUND:875	NCBIGene:1593
PUBCHEM.COMPOUND:175	NCBIGene:54625
PUBCHEM.COMPOUND:712	NCBIGene:5979
PUBCHEM.COMPOUND:77	NCBIGene:54511
PUBCHEM.COMPOUND:99	NCBIGene:593
PUBCHEM.COMPOUND:1117	NCBIGene:4917
PUBCHEM.COMPOUND:6287	NCBIGene:1738
PUBCHEM.COMPOUND:5884	NCBIGene:3743
PUBCHEM.COMPOUND:6262	NCBIGene:6542
PUBCHEM.COMPOUND:87642	NCBIGene:1058
PUBCHEM.COMPOUND:1110	NCBIGene:53829
PUBCHEM.COMPOUND:5884	NCBIGene:389434
PUBCHEM.COMPOUND:457	NCBIGene:23409
PUBCHEM.COMPOUND:311	NCBIGene:9453
PUBCHEM.COMPOUND:51	NCBIGene:1132
PUBCHEM.COMPOUND:5957	NCBIGene:2251
PUBCHEM.COMPOUND:1117	NCBIGene:7450
PUBCHEM.COMPOUND:187	NCBIGene:57152
PUBCHEM.COMPOUND:783	NCBIGene:9540
PUBCHEM.COMPOUND:4971	NCBIGene:836
PUBCHEM.COMPOUND:6031	NCBIGene:5986
PUBCHEM.COMPOUND:177	NCBIGene:51727
PUBCHEM.COMPOUND:867	NCBIGene:92483
PUBCHEM.COMPOUND:87642	NCBIGene:5928
PUBCHEM.COMPOUND:4788	NCBIGene:2939
PUBCHEM.COMPOUND:892	NCBIGene:2629
PUBCHEM.COMPOUND:312	NCBIGene:8925
PUBCHEM.COMPOUND:91486	NCBIGene:130367
PUBCHEM.COMPOUND:1099	NCBIGene:2768
PUBCHEM.COMPOUND:1117	NCBIGene:121260
PUBCHEM.COMPOUND:177	NCBIGene:1513
PUBCHEM.COMPOUND:1145	NCBIGene:1879
PUBCHEM.COMPOUND:5957	NCBIGene:9521
PUBCHEM.COMPOUND:64959	NCBIGene:3614
PUBCHEM.COMPOUND:7345	NCBIGene:8331
PUBCHEM.COMPOUND:11005	NCBIGene:10965
PUBCHEM.COMPOUND:753	NCBIGene:340654
PUBCHEM.COMPOUND:6083	NCBIGene:8876
PUBCHEM.COMPOUND:221493	NCBIGene:2172
PUBCHEM.COMPOUND:896	NCBIGene:6373
PUBCHEM.COMPOUND:985	NCBIGene:3362
PUBCHEM.COMPOUND:175	NCBIGene:1659
PUBCHEM.COMPOUND:1117	NCBIGene:20
PUBCHEM.COMPOUND:6022	NCBIGene:51510
PUBCHEM.COMPOUND:896	NCBIGene:3060
PUBCHEM.COMPOUND:174	NCBIGene:51074
PUBCHEM.COMPOUND:985	NCBIGene:1555
PUBCHEM.COMPOUND:5892	NCBIGene:3749
PUBCHEM.COMPOUND:937	NCBIGene:1814
PUBCHEM.COMPOUND:5280343	NCBIGene:4312
PUBCHEM.COMPOUND:363	NCBIGene:84101
PUBCHEM.COMPOUND:175	NCBIGene:5805
PUBCHEM.COMPOUND:174	NCBIGene:1738
PUBCHEM.COMPOUND:6274	NCBIGene:6520
PUBCHEM.COMPOUND:1031	NCBIGene:6329
PUBCHEM.COMPOUND:753	NCBIGene:4715
PUBCHEM.COMPOUND:3246323	NCBIGene:1195
PUBCHEM.COMPOUND:6022	NCBIGene:6233
PUBCHEM.COMPOUND:6262	NCBIGene:115557
PUBCHEM.COMPOUND:145742	NCBIGene:5714
PUBCHEM.COMPOUND:283	NCBIGene:64146
PUBCHEM.COMPOUND:825	NCBIGene:1289
PUBCHEM.COMPOUND:5957	NCBIGene:55839
PUBCHEM.COMPOUND:5957	NCBIGene:23608
PUBCHEM.COMPOUND:1117	NCBIGene:164045
PUBCHEM.COMPOUND:312	ENSEMBL:ENSG00000257767
PUBCHEM.COMPOUND:753	NCBIGene:2186
PUBCHEM.COMPOUND:753	NCBIGene:4074
PUBCHEM.COMPOUND:312	NCBIGene:54878
PUBCHEM.COMPOUND:5281708	NCBIGene:627
PUBCHEM.COMPOUND:1117	NCBIGene:23062
PUBCHEM.COMPOUND:6262	NCBIGene:1907
PUBCHEM.COMPOUND:6106	NCBIGene:2752
PUBCHEM.COMPOUND:1530	NCBIGene:5595
PUBCHEM.COMPOUND:753	NCBIGene:7318
PUBCHEM.COMPOUND:753	NCBIGene:1956
PUBCHEM.COMPOUND:1117	NCBIGene:48
PUBCHEM.COMPOUND:783	NCBIGene:1152
PUBCHEM.COMPOUND:283	NCBIGene:3383
PUBCHEM.COMPOUND:441	NCBIGene:351
PUBCHEM.COMPOUND:6083	NCBIGene:4140
PUBCHEM.COMPOUND:1117	NCBIGene:93973
PUBCHEM.COMPOUND:6131	NCBIGene:118460
PUBCHEM.COMPOUND:250388	NCBIGene:152831
PUBCHEM.COMPOUND:119	NCBIGene:2771
PUBCHEM.COMPOUND:1117	NCBIGene:5568
PUBCHEM.COMPOUND:612	NCBIGene:259295
PUBCHEM.COMPOUND:6508	NCBIGene:23440
PUBCHEM.COMPOUND:5994	NCBIGene:157855
PUBCHEM.COMPOUND:743	NCBIGene:9453
PUBCHEM.COMPOUND:5885	NCBIGene:2982
PUBCHEM.COMPOUND:6140	NCBIGene:6051
PUBCHEM.COMPOUND:985	NCBIGene:139760
PUBCHEM.COMPOUND:311	NCBIGene:729238
PUBCHEM.COMPOUND:679	NCBIGene:6517
PUBCHEM.COMPOUND:174	NCBIGene:4953
PUBCHEM.COMPOUND:783	NCBIGene:4537
PUBCHEM.COMPOUND:312	NCBIGene:29072
PUBCHEM.COMPOUND:3246323	NCBIGene:143162
PUBCHEM.COMPOUND:783	NCBIGene:1535
PUBCHEM.COMPOUND:892	NCBIGene:54438
PUBCHEM.COMPOUND:5957	NCBIGene:3060
PUBCHEM.COMPOUND:753	NCBIGene:10381
PUBCHEM.COMPOUND:1050	NCBIGene:2571
PUBCHEM.COMPOUND:5280961	NCBIGene:7132
PUBCHEM.COMPOUND:1000	NCBIGene:155
PUBCHEM.COMPOUND:311	NCBIGene:8226
PUBCHEM.COMPOUND:145742	NCBIGene:4069
PUBCHEM.COMPOUND:5326566	NCBIGene:847
PUBCHEM.COMPOUND:6262	NCBIGene:147
PUBCHEM.COMPOUND:311	NCBIGene:392255
PUBCHEM.COMPOUND:446317	ENSEMBL:ENSG00000267168
PUBCHEM.COMPOUND:5280961	NCBIGene:54659
PUBCHEM.COMPOUND:92824	NCBIGene:54935
PUBCHEM.COMPOUND:175	NCBIGene:57665
PUBCHEM.COMPOUND:5958	NCBIGene:3101
PUBCHEM.COMPOUND:119	NCBIGene:6387
PUBCHEM.COMPOUND:122357	NCBIGene:6120
PUBCHEM.COMPOUND:445639	NCBIGene:6121
PUBCHEM.COMPOUND:447272	NCBIGene:55568
PUBCHEM.COMPOUND:444493	NCBIGene:51176
PUBCHEM.COMPOUND:175	NCBIGene:130106
PUBCHEM.COMPOUND:10133	NCBIGene:5732
PUBCHEM.COMPOUND:783	NCBIGene:64841
PUBCHEM.COMPOUND:753	NCBIGene:22913
PUBCHEM.COMPOUND:312	NCBIGene:718
PUBCHEM.COMPOUND:92824	NCBIGene:6898
PUBCHEM.COMPOUND:5957	NCBIGene:2959
PUBCHEM.COMPOUND:439503	NCBIGene:2587
PUBCHEM.COMPOUND:124886	NCBIGene:84264
PUBCHEM.COMPOUND:6274	NCBIGene:51611
PUBCHEM.COMPOUND:7991	NCBIGene:5290
PUBCHEM.COMPOUND:602	NCBIGene:629
PUBCHEM.COMPOUND:5885	NCBIGene:3747
PUBCHEM.COMPOUND:5280343	NCBIGene:1544
PUBCHEM.COMPOUND:6022	NCBIGene:6036
PUBCHEM.COMPOUND:264	NCBIGene:4923
PUBCHEM.COMPOUND:1117	NCBIGene:9501
PUBCHEM.COMPOUND:264	NCBIGene:10891
PUBCHEM.COMPOUND:638015	NCBIGene:316
PUBCHEM.COMPOUND:5202	NCBIGene:54331
PUBCHEM.COMPOUND:177	NCBIGene:63922
PUBCHEM.COMPOUND:5280489	NCBIGene:57794
PUBCHEM.COMPOUND:750	NCBIGene:2903
PUBCHEM.COMPOUND:94214	NCBIGene:64581
PUBCHEM.COMPOUND:5281	NCBIGene:7059
PUBCHEM.COMPOUND:6267	NCBIGene:5717
PUBCHEM.COMPOUND:5280961	NCBIGene:5347
PUBCHEM.COMPOUND:985	NCBIGene:5406
PUBCHEM.COMPOUND:5862	NCBIGene:4255
PUBCHEM.COMPOUND:177	NCBIGene:2160
PUBCHEM.COMPOUND:6131	NCBIGene:57804
PUBCHEM.COMPOUND:784	NCBIGene:7124
PUBCHEM.COMPOUND:5280450	NCBIGene:100137049
PUBCHEM.COMPOUND:444795	NCBIGene:579
PUBCHEM.COMPOUND:6076	NCBIGene:55703
PUBCHEM.COMPOUND:1117	NCBIGene:594
PUBCHEM.COMPOUND:6083	NCBIGene:51727
PUBCHEM.COMPOUND:1110	NCBIGene:11001
PUBCHEM.COMPOUND:1117	NCBIGene:128240
PUBCHEM.COMPOUND:5892	NCBIGene:29785
PUBCHEM.COMPOUND:186	NCBIGene:93517
PUBCHEM.COMPOUND:1110	NCBIGene:64759
PUBCHEM.COMPOUND:5962	NCBIGene:9739
PUBCHEM.COMPOUND:783	NCBIGene:1586
PUBCHEM.COMPOUND:5862	NCBIGene:6647
PUBCHEM.COMPOUND:175	NCBIGene:1990
PUBCHEM.COMPOUND:724	NCBIGene:343
PUBCHEM.COMPOUND:783	NCBIGene:57019
PUBCHEM.COMPOUND:190	NCBIGene:64087
PUBCHEM.COMPOUND:673	NCBIGene:285313
PUBCHEM.COMPOUND:263	NCBIGene:5795
PUBCHEM.COMPOUND:5957	NCBIGene:197258
PUBCHEM.COMPOUND:175	NCBIGene:3984
PUBCHEM.COMPOUND:283	NCBIGene:5737
PUBCHEM.COMPOUND:51	NCBIGene:259289
PUBCHEM.COMPOUND:5892	NCBIGene:10202
PUBCHEM.COMPOUND:760	NCBIGene:4297
PUBCHEM.COMPOUND:1117	NCBIGene:51557
PUBCHEM.COMPOUND:5957	NCBIGene:25898
PUBCHEM.COMPOUND:753	NCBIGene:200933
PUBCHEM.COMPOUND:937	NCBIGene:3047
PUBCHEM.COMPOUND:1110	NCBIGene:4887
PUBCHEM.COMPOUND:1117	NCBIGene:7274
PUBCHEM.COMPOUND:1053	NCBIGene:85007
PUBCHEM.COMPOUND:68841	NCBIGene:5274
PUBCHEM.COMPOUND:8955	NCBIGene:1528
PUBCHEM.COMPOUND:445638	NCBIGene:338557
PUBCHEM.COMPOUND:439278	NCBIGene:9562
PUBCHEM.COMPOUND:225936	NCBIGene:997
PUBCHEM.COMPOUND:65070	NCBIGene:51104
PUBCHEM.COMPOUND:681	NCBIGene:345651
PUBCHEM.COMPOUND:525	NCBIGene:762
PUBCHEM.COMPOUND:6329	NCBIGene:9407
PUBCHEM.COMPOUND:783	NCBIGene:2628
PUBCHEM.COMPOUND:753	NCBIGene:100128327
PUBCHEM.COMPOUND:1090	NCBIGene:55811
PUBCHEM.COMPOUND:943	NCBIGene:5834
PUBCHEM.COMPOUND:6274	NCBIGene:5689
PUBCHEM.COMPOUND:68841	NCBIGene:125061
PUBCHEM.COMPOUND:439709	NCBIGene:80201
PUBCHEM.COMPOUND:11005	NCBIGene:5567
PUBCHEM.COMPOUND:13804	NCBIGene:148741
PUBCHEM.COMPOUND:679	NCBIGene:771
PUBCHEM.COMPOUND:1117	NCBIGene:6678
PUBCHEM.COMPOUND:5884	NCBIGene:2747
PUBCHEM.COMPOUND:1117	NCBIGene:22843
PUBCHEM.COMPOUND:68841	NCBIGene:160
PUBCHEM.COMPOUND:785	NCBIGene:84869
PUBCHEM.COMPOUND:174	NCBIGene:50484
PUBCHEM.COMPOUND:5957	NCBIGene:116064
PUBCHEM.COMPOUND:175	NCBIGene:117286
PUBCHEM.COMPOUND:1053	NCBIGene:9054
PUBCHEM.COMPOUND:175	NCBIGene:1509
PUBCHEM.COMPOUND:6112	NCBIGene:231
PUBCHEM.COMPOUND:702	NCBIGene:142910
PUBCHEM.COMPOUND:6057	NCBIGene:2064
PUBCHEM.COMPOUND:5962	NCBIGene:1520
PUBCHEM.COMPOUND:93556	NCBIGene:1809
PUBCHEM.COMPOUND:439230	NCBIGene:2224
PUBCHEM.COMPOUND:312	NCBIGene:30835
PUBCHEM.COMPOUND:1117	NCBIGene:8498
PUBCHEM.COMPOUND:445354	NCBIGene:53630
PUBCHEM.COMPOUND:311	NCBIGene:2660
PUBCHEM.COMPOUND:445639	NCBIGene:623
PUBCHEM.COMPOUND:445639	NCBIGene:846
PUBCHEM.COMPOUND:1051	NCBIGene:285313
PUBCHEM.COMPOUND:6022	NCBIGene:9088
PUBCHEM.COMPOUND:6083	NCBIGene:4145
PUBCHEM.COMPOUND:5951	NCBIGene:79723
PUBCHEM.COMPOUND:60961	NCBIGene:842
PUBCHEM.COMPOUND:5460183	NCBIGene:790
PUBCHEM.COMPOUND:12599	NCBIGene:115024
PUBCHEM.COMPOUND:5884	NCBIGene:54438
PUBCHEM.COMPOUND:175	NCBIGene:645142
PUBCHEM.COMPOUND:5957	NCBIGene:514
PUBCHEM.COMPOUND:681	NCBIGene:259296
PUBCHEM.COMPOUND:5957	NCBIGene:4088
PUBCHEM.COMPOUND:283	NCBIGene:140625
PUBCHEM.COMPOUND:312	NCBIGene:115209
PUBCHEM.COMPOUND:5960	NCBIGene:1678
PUBCHEM.COMPOUND:6030	NCBIGene:3704
PUBCHEM.COMPOUND:151725	NCBIGene:124
PUBCHEM.COMPOUND:439153	NCBIGene:3420
PUBCHEM.COMPOUND:68841	NCBIGene:6318
PUBCHEM.COMPOUND:5862	NCBIGene:6509
PUBCHEM.COMPOUND:783	NCBIGene:85465
PUBCHEM.COMPOUND:312	NCBIGene:54659
PUBCHEM.COMPOUND:199	NCBIGene:4953
PUBCHEM.COMPOUND:702	NCBIGene:5166
PUBCHEM.COMPOUND:145742	NCBIGene:7317
PUBCHEM.COMPOUND:783	NCBIGene:8395
PUBCHEM.COMPOUND:283	NCBIGene:51422
PUBCHEM.COMPOUND:96	NCBIGene:54511
PUBCHEM.COMPOUND:977	NCBIGene:1511
PUBCHEM.COMPOUND:3082140	NCBIGene:64146
PUBCHEM.COMPOUND:1032	NCBIGene:6863
PUBCHEM.COMPOUND:5962	NCBIGene:90353
PUBCHEM.COMPOUND:312	NCBIGene:10960
PUBCHEM.COMPOUND:6022	NCBIGene:6197
PUBCHEM.COMPOUND:264	NCBIGene:1017
PUBCHEM.COMPOUND:448209	NCBIGene:10610
PUBCHEM.COMPOUND:311	NCBIGene:84033
PUBCHEM.COMPOUND:446013	NCBIGene:224
PUBCHEM.COMPOUND:5950	NCBIGene:7150
PUBCHEM.COMPOUND:5988	NCBIGene:9263
PUBCHEM.COMPOUND:12035	NCBIGene:116443
PUBCHEM.COMPOUND:977	NCBIGene:1719
PUBCHEM.COMPOUND:689043	NCBIGene:26090
PUBCHEM.COMPOUND:175	NCBIGene:51806
PUBCHEM.COMPOUND:6029	NCBIGene:6632
PUBCHEM.COMPOUND:1110	NCBIGene:59340
PUBCHEM.COMPOUND:5892	NCBIGene:26063
PUBCHEM.COMPOUND:783	NCBIGene:275
PUBCHEM.COMPOUND:6106	NCBIGene:10392
PUBCHEM.COMPOUND:13804	NCBIGene:51665
PUBCHEM.COMPOUND:13849	NCBIGene:3357
PUBCHEM.COMPOUND:1117	NCBIGene:3745
PUBCHEM.COMPOUND:5610	NCBIGene:2741
PUBCHEM.COMPOUND:6022	NCBIGene:5190
PUBCHEM.COMPOUND:6022	NCBIGene:51083
PUBCHEM.COMPOUND:985	NCBIGene:319100
PUBCHEM.COMPOUND:5962	NCBIGene:4953
PUBCHEM.COMPOUND:305	NCBIGene:56261
PUBCHEM.COMPOUND:311	NCBIGene:55192
PUBCHEM.COMPOUND:2969	NCBIGene:3030
PUBCHEM.COMPOUND:174	NCBIGene:93100
PUBCHEM.COMPOUND:1117	NCBIGene:11004
PUBCHEM.COMPOUND:1172	NCBIGene:5507
PUBCHEM.COMPOUND:312	NCBIGene:123879
PUBCHEM.COMPOUND:5610	NCBIGene:6531
PUBCHEM.COMPOUND:65063	NCBIGene:8930
PUBCHEM.COMPOUND:439750	NCBIGene:51021
PUBCHEM.COMPOUND:5280445	NCBIGene:3481
PUBCHEM.COMPOUND:312	NCBIGene:5347
PUBCHEM.COMPOUND:92824	NCBIGene:84706
PUBCHEM.COMPOUND:493570	NCBIGene:2936
PUBCHEM.COMPOUND:6030	NCBIGene:51010
PUBCHEM.COMPOUND:5280934	NCBIGene:51703
PUBCHEM.COMPOUND:1057	NCBIGene:9407
PUBCHEM.COMPOUND:612	NCBIGene:50831
PUBCHEM.COMPOUND:753	NCBIGene:2260
PUBCHEM.COMPOUND:145068	NCBIGene:1910
PUBCHEM.COMPOUND:6106	NCBIGene:51752
PUBCHEM.COMPOUND:784	NCBIGene:7296
PUBCHEM.COMPOUND:5957	NCBIGene:6581
PUBCHEM.COMPOUND:948	NCBIGene:308
PUBCHEM.COMPOUND:1110	NCBIGene:3351
PUBCHEM.COMPOUND:145068	NCBIGene:7097
PUBCHEM.COMPOUND:774	NCBIGene:6752
PUBCHEM.COMPOUND:5885	NCBIGene:3612
PUBCHEM.COMPOUND:6057	NCBIGene:5682
PUBCHEM.COMPOUND:5957	NCBIGene:9500
PUBCHEM.COMPOUND:64689	NCBIGene:283748
PUBCHEM.COMPOUND:312	NCBIGene:55819
PUBCHEM.COMPOUND:445713	NCBIGene:23623
PUBCHEM.COMPOUND:1117	NCBIGene:8310
PUBCHEM.COMPOUND:25701	NCBIGene:64577
PUBCHEM.COMPOUND:440946	NCBIGene:6006
PUBCHEM.COMPOUND:753	NCBIGene:1787
PUBCHEM.COMPOUND:783	NCBIGene:590
PUBCHEM.COMPOUND:753	NCBIGene:5889
PUBCHEM.COMPOUND:5994	NCBIGene:2896
PUBCHEM.COMPOUND:985	NCBIGene:10800
PUBCHEM.COMPOUND:1117	NCBIGene:1121
PUBCHEM.COMPOUND:283	NCBIGene:91703
PUBCHEM.COMPOUND:997	NCBIGene:56267
PUBCHEM.COMPOUND:137	NCBIGene:210
PUBCHEM.COMPOUND:768	NCBIGene:1595
PUBCHEM.COMPOUND:175	NCBIGene:7204
PUBCHEM.COMPOUND:119	NCBIGene:2773
PUBCHEM.COMPOUND:47	NCBIGene:5694
PUBCHEM.COMPOUND:283	NCBIGene:4828
PUBCHEM.COMPOUND:1167	NCBIGene:1463
PUBCHEM.COMPOUND:7055	NCBIGene:1548
PUBCHEM.COMPOUND:65091	NCBIGene:10514
PUBCHEM.COMPOUND:673	NCBIGene:376132
PUBCHEM.COMPOUND:283	NCBIGene:440279
PUBCHEM.COMPOUND:5280934	NCBIGene:2641
PUBCHEM.COMPOUND:783	NCBIGene:55300
PUBCHEM.COMPOUND:7345	NCBIGene:440689
PUBCHEM.COMPOUND:84265	NCBIGene:2585
PUBCHEM.COMPOUND:783	NCBIGene:11332
PUBCHEM.COMPOUND:34755	NCBIGene:27301
PUBCHEM.COMPOUND:6131	NCBIGene:6160
PUBCHEM.COMPOUND:753	NCBIGene:2733
PUBCHEM.COMPOUND:175	NCBIGene:8530
PUBCHEM.COMPOUND:124886	NCBIGene:5757
PUBCHEM.COMPOUND:638015	NCBIGene:125
PUBCHEM.COMPOUND:679	NCBIGene:153364
PUBCHEM.COMPOUND:774	NCBIGene:1506
PUBCHEM.COMPOUND:177	NCBIGene:283471
PUBCHEM.COMPOUND:222	NCBIGene:92521
PUBCHEM.COMPOUND:602	NCBIGene:85007
PUBCHEM.COMPOUND:783	NCBIGene:2047
PUBCHEM.COMPOUND:977	NCBIGene:239
PUBCHEM.COMPOUND:177	NCBIGene:163688
PUBCHEM.COMPOUND:98	NCBIGene:2806
PUBCHEM.COMPOUND:12647	NCBIGene:1491
PUBCHEM.COMPOUND:6083	NCBIGene:23608
PUBCHEM.COMPOUND:5961	NCBIGene:3308
PUBCHEM.COMPOUND:602	NCBIGene:2678
PUBCHEM.COMPOUND:264	NCBIGene:4688
PUBCHEM.COMPOUND:753	NCBIGene:4141
PUBCHEM.COMPOUND:863	NCBIGene:1743
PUBCHEM.COMPOUND:1117	NCBIGene:64061
PUBCHEM.COMPOUND:119400	NCBIGene:2893
PUBCHEM.COMPOUND:294	NCBIGene:495
PUBCHEM.COMPOUND:602	NCBIGene:9054
PUBCHEM.COMPOUND:6131	NCBIGene:6224
PUBCHEM.COMPOUND:6287	NCBIGene:5694
PUBCHEM.COMPOUND:5280450	NCBIGene:4800
PUBCHEM.COMPOUND:71077	NCBIGene:142827
PUBCHEM.COMPOUND:6057	NCBIGene:130749
PUBCHEM.COMPOUND:5957	NCBIGene:8525
PUBCHEM.COMPOUND:312	NCBIGene:6713
PUBCHEM.COMPOUND:643975	NCBIGene:55758
PUBCHEM.COMPOUND:283	NCBIGene:4846
PUBCHEM.COMPOUND:6083	NCBIGene:28960
